OrderID,RejectionReason
ORDER_9247,REJECTED - POSITION CHECK FAILED
ORDER_2678,REJECTED - POSITION CHECK FAILED
ORDER_3248,REJECTED - POSITION CHECK FAILED
ORDER_3678,REJECTED - POSITION CHECK FAILED
ORDER_4678,REJECTED - POSITION CHECK FAILED
ORDER_5248,REJECTED - POSITION CHECK FAILED
ORDER_8678,REJECTED - POSITION CHECK FAILED
ORDER_9248,REJECTED - POSITION CHECK FAILED
ORDER_9678,REJECTED - POSITION CHECK FAILED
ORDER_1679,REJECTED - POSITION CHECK FAILED
ORDER_2249,REJECTED - POSITION CHECK FAILED
ORDER_4249,REJECTED - POSITION CHECK FAILED
ORDER_4679,REJECTED - POSITION CHECK FAILED
ORDER_5679,REJECTED - POSITION CHECK FAILED
ORDER_8249,REJECTED - POSITION CHECK FAILED
ORDER_8679,REJECTED - POSITION CHECK FAILED
ORDER_1250,REJECTED - INVLALID LOT SIZE
ORDER_2250,REJECTED - INVLALID LOT SIZE
ORDER_2680,REJECTED - POSITION CHECK FAILED
ORDER_3250,REJECTED - INVLALID LOT SIZE
ORDER_4250,REJECTED - INVLALID LOT SIZE
ORDER_5250,REJECTED - INVLALID LOT SIZE
ORDER_6250,REJECTED - INVLALID LOT SIZE
ORDER_6680,REJECTED - POSITION CHECK FAILED
ORDER_7250,REJECTED - INVLALID LOT SIZE
ORDER_8250,REJECTED - INVLALID LOT SIZE
ORDER_9250,REJECTED - INVLALID LOT SIZE
ORDER_10250,REJECTED - INVLALID LOT SIZE
ORDER_10680,REJECTED - POSITION CHECK FAILED
ORDER_1251,REJECTED - POSITION CHECK FAILED
ORDER_1681,REJECTED - POSITION CHECK FAILED
ORDER_2251,REJECTED - POSITION CHECK FAILED
ORDER_3251,REJECTED - POSITION CHECK FAILED
ORDER_8251,REJECTED - POSITION CHECK FAILED
ORDER_9251,REJECTED - POSITION CHECK FAILED
ORDER_9681,REJECTED - POSITION CHECK FAILED
ORDER_10251,REJECTED - POSITION CHECK FAILED
ORDER_10681,REJECTED - POSITION CHECK FAILED
ORDER_1252,REJECTED - POSITION CHECK FAILED
ORDER_5252,REJECTED - POSITION CHECK FAILED
ORDER_8682,REJECTED - POSITION CHECK FAILED
ORDER_9682,REJECTED - POSITION CHECK FAILED
ORDER_1683,REJECTED - POSITION CHECK FAILED
ORDER_5253,REJECTED - POSITION CHECK FAILED
ORDER_5683,REJECTED - POSITION CHECK FAILED
ORDER_6253,REJECTED - POSITION CHECK FAILED
ORDER_6683,REJECTED - POSITION CHECK FAILED
ORDER_7683,REJECTED - POSITION CHECK FAILED
ORDER_9253,REJECTED - POSITION CHECK FAILED
ORDER_10253,REJECTED - POSITION CHECK FAILED
ORDER_2684,REJECTED - POSITION CHECK FAILED
ORDER_3684,REJECTED - POSITION CHECK FAILED
ORDER_4254,REJECTED - POSITION CHECK FAILED
ORDER_4684,REJECTED - POSITION CHECK FAILED
ORDER_6254,REJECTED - POSITION CHECK FAILED
ORDER_7684,REJECTED - POSITION CHECK FAILED
ORDER_9254,REJECTED - POSITION CHECK FAILED
ORDER_1255,REJECTED - POSITION CHECK FAILED
ORDER_2255,REJECTED - POSITION CHECK FAILED
ORDER_3255,REJECTED - POSITION CHECK FAILED
ORDER_4255,REJECTED - POSITION CHECK FAILED
ORDER_5255,REJECTED - POSITION CHECK FAILED
ORDER_6255,REJECTED - POSITION CHECK FAILED
ORDER_7255,REJECTED - POSITION CHECK FAILED
ORDER_8255,REJECTED - POSITION CHECK FAILED
ORDER_10255,REJECTED - POSITION CHECK FAILED
ORDER_10685,REJECTED - POSITION CHECK FAILED
ORDER_3256,REJECTED - POSITION CHECK FAILED
ORDER_4256,REJECTED - POSITION CHECK FAILED
ORDER_4686,REJECTED - POSITION CHECK FAILED
ORDER_5256,REJECTED - POSITION CHECK FAILED
ORDER_7256,REJECTED - POSITION CHECK FAILED
ORDER_7686,REJECTED - POSITION CHECK FAILED
ORDER_10686,REJECTED - POSITION CHECK FAILED
ORDER_1257,REJECTED - POSITION CHECK FAILED
ORDER_1687,REJECTED - POSITION CHECK FAILED
ORDER_2257,REJECTED - POSITION CHECK FAILED
ORDER_2687,REJECTED - POSITION CHECK FAILED
ORDER_3257,REJECTED - POSITION CHECK FAILED
ORDER_4257,REJECTED - POSITION CHECK FAILED
ORDER_4687,REJECTED - POSITION CHECK FAILED
ORDER_5687,REJECTED - POSITION CHECK FAILED
ORDER_6257,REJECTED - POSITION CHECK FAILED
ORDER_6687,REJECTED - POSITION CHECK FAILED
ORDER_7257,REJECTED - POSITION CHECK FAILED
ORDER_8257,REJECTED - POSITION CHECK FAILED
ORDER_9257,REJECTED - POSITION CHECK FAILED
ORDER_10257,REJECTED - POSITION CHECK FAILED
ORDER_2258,REJECTED - POSITION CHECK FAILED
ORDER_3258,REJECTED - POSITION CHECK FAILED
ORDER_4688,REJECTED - POSITION CHECK FAILED
ORDER_6688,REJECTED - POSITION CHECK FAILED
ORDER_7258,REJECTED - POSITION CHECK FAILED
ORDER_7688,REJECTED - POSITION CHECK FAILED
ORDER_8258,REJECTED - POSITION CHECK FAILED
ORDER_8688,REJECTED - POSITION CHECK FAILED
ORDER_9688,REJECTED - POSITION CHECK FAILED
ORDER_10688,REJECTED - POSITION CHECK FAILED
ORDER_1689,REJECTED - POSITION CHECK FAILED
ORDER_3259,REJECTED - POSITION CHECK FAILED
ORDER_4259,REJECTED - POSITION CHECK FAILED
ORDER_6259,REJECTED - POSITION CHECK FAILED
ORDER_7689,REJECTED - POSITION CHECK FAILED
ORDER_8689,REJECTED - POSITION CHECK FAILED
ORDER_9689,REJECTED - POSITION CHECK FAILED
ORDER_1690,REJECTED - POSITION CHECK FAILED
ORDER_2690,REJECTED - POSITION CHECK FAILED
ORDER_3690,REJECTED - POSITION CHECK FAILED
ORDER_4260,REJECTED - POSITION CHECK FAILED
ORDER_4690,REJECTED - POSITION CHECK FAILED
ORDER_5690,REJECTED - POSITION CHECK FAILED
ORDER_6690,REJECTED - POSITION CHECK FAILED
ORDER_7690,REJECTED - POSITION CHECK FAILED
ORDER_8690,REJECTED - POSITION CHECK FAILED
ORDER_9260,REJECTED - POSITION CHECK FAILED
ORDER_9690,REJECTED - POSITION CHECK FAILED
ORDER_10260,REJECTED - POSITION CHECK FAILED
ORDER_10690,REJECTED - POSITION CHECK FAILED
ORDER_1261,REJECTED - POSITION CHECK FAILED
ORDER_2261,REJECTED - POSITION CHECK FAILED
ORDER_3261,REJECTED - POSITION CHECK FAILED
ORDER_3691,REJECTED - POSITION CHECK FAILED
ORDER_4261,REJECTED - POSITION CHECK FAILED
ORDER_4691,REJECTED - POSITION CHECK FAILED
ORDER_8261,REJECTED - POSITION CHECK FAILED
ORDER_8691,REJECTED - POSITION CHECK FAILED
ORDER_10691,REJECTED - POSITION CHECK FAILED
ORDER_1262,REJECTED - POSITION CHECK FAILED
ORDER_1692,REJECTED - POSITION CHECK FAILED
ORDER_2262,REJECTED - POSITION CHECK FAILED
ORDER_2692,REJECTED - POSITION CHECK FAILED
ORDER_4262,REJECTED - POSITION CHECK FAILED
ORDER_4692,REJECTED - POSITION CHECK FAILED
ORDER_5262,REJECTED - POSITION CHECK FAILED
ORDER_5692,REJECTED - POSITION CHECK FAILED
ORDER_6262,REJECTED - POSITION CHECK FAILED
ORDER_6692,REJECTED - POSITION CHECK FAILED
ORDER_7262,REJECTED - POSITION CHECK FAILED
ORDER_8262,REJECTED - POSITION CHECK FAILED
ORDER_9692,REJECTED - POSITION CHECK FAILED
ORDER_10262,REJECTED - POSITION CHECK FAILED
ORDER_1263,REJECTED - POSITION CHECK FAILED
ORDER_1693,REJECTED - POSITION CHECK FAILED
ORDER_2693,REJECTED - POSITION CHECK FAILED
ORDER_3263,REJECTED - POSITION CHECK FAILED
ORDER_3693,REJECTED - POSITION CHECK FAILED
ORDER_4263,REJECTED - POSITION CHECK FAILED
ORDER_6263,REJECTED - POSITION CHECK FAILED
ORDER_7693,REJECTED - POSITION CHECK FAILED
ORDER_8263,REJECTED - POSITION CHECK FAILED
ORDER_8693,REJECTED - POSITION CHECK FAILED
ORDER_9693,REJECTED - POSITION CHECK FAILED
ORDER_10693,REJECTED - POSITION CHECK FAILED
ORDER_1264,REJECTED - POSITION CHECK FAILED
ORDER_1694,REJECTED - POSITION CHECK FAILED
ORDER_2694,REJECTED - POSITION CHECK FAILED
ORDER_4694,REJECTED - POSITION CHECK FAILED
ORDER_5694,REJECTED - POSITION CHECK FAILED
ORDER_10264,REJECTED - POSITION CHECK FAILED
ORDER_10694,REJECTED - POSITION CHECK FAILED
ORDER_1265,REJECTED - POSITION CHECK FAILED
ORDER_2695,REJECTED - POSITION CHECK FAILED
ORDER_3695,REJECTED - POSITION CHECK FAILED
ORDER_4695,REJECTED - POSITION CHECK FAILED
ORDER_6695,REJECTED - POSITION CHECK FAILED
ORDER_7265,REJECTED - POSITION CHECK FAILED
ORDER_7695,REJECTED - POSITION CHECK FAILED
ORDER_9695,REJECTED - POSITION CHECK FAILED
ORDER_10695,REJECTED - POSITION CHECK FAILED
ORDER_3696,REJECTED - POSITION CHECK FAILED
ORDER_4266,REJECTED - POSITION CHECK FAILED
ORDER_5696,REJECTED - POSITION CHECK FAILED
ORDER_8266,REJECTED - POSITION CHECK FAILED
ORDER_9266,REJECTED - POSITION CHECK FAILED
ORDER_9696,REJECTED - POSITION CHECK FAILED
ORDER_1267,REJECTED - POSITION CHECK FAILED
ORDER_2267,REJECTED - POSITION CHECK FAILED
ORDER_4697,REJECTED - POSITION CHECK FAILED
ORDER_5267,REJECTED - POSITION CHECK FAILED
ORDER_5697,REJECTED - POSITION CHECK FAILED
ORDER_7267,REJECTED - POSITION CHECK FAILED
ORDER_10697,REJECTED - POSITION CHECK FAILED
ORDER_2268,REJECTED - POSITION CHECK FAILED
ORDER_2698,REJECTED - POSITION CHECK FAILED
ORDER_3268,REJECTED - POSITION CHECK FAILED
ORDER_3698,REJECTED - POSITION CHECK FAILED
ORDER_4698,REJECTED - POSITION CHECK FAILED
ORDER_5268,REJECTED - POSITION CHECK FAILED
ORDER_5698,REJECTED - POSITION CHECK FAILED
ORDER_6698,REJECTED - POSITION CHECK FAILED
ORDER_7268,REJECTED - POSITION CHECK FAILED
ORDER_8698,REJECTED - POSITION CHECK FAILED
ORDER_9268,REJECTED - POSITION CHECK FAILED
ORDER_10268,REJECTED - POSITION CHECK FAILED
ORDER_10698,REJECTED - POSITION CHECK FAILED
ORDER_1269,REJECTED - POSITION CHECK FAILED
ORDER_1699,REJECTED - POSITION CHECK FAILED
ORDER_3699,REJECTED - POSITION CHECK FAILED
ORDER_4269,REJECTED - POSITION CHECK FAILED
ORDER_9269,REJECTED - POSITION CHECK FAILED
ORDER_1270,REJECTED - POSITION CHECK FAILED
ORDER_1700,REJECTED - INVLALID LOT SIZE
ORDER_2270,REJECTED - POSITION CHECK FAILED
ORDER_2700,REJECTED - INVLALID LOT SIZE
ORDER_3270,REJECTED - POSITION CHECK FAILED
ORDER_3700,REJECTED - INVLALID LOT SIZE
ORDER_4270,REJECTED - POSITION CHECK FAILED
ORDER_4700,REJECTED - INVLALID LOT SIZE
ORDER_5700,REJECTED - INVLALID LOT SIZE
ORDER_6270,REJECTED - POSITION CHECK FAILED
ORDER_6700,REJECTED - INVLALID LOT SIZE
ORDER_7270,REJECTED - POSITION CHECK FAILED
ORDER_7700,REJECTED - INVLALID LOT SIZE
ORDER_8270,REJECTED - POSITION CHECK FAILED
ORDER_8700,REJECTED - INVLALID LOT SIZE
ORDER_9270,REJECTED - POSITION CHECK FAILED
ORDER_9700,REJECTED - INVLALID LOT SIZE
ORDER_10270,REJECTED - POSITION CHECK FAILED
ORDER_10700,REJECTED - INVLALID LOT SIZE
ORDER_3271,REJECTED - POSITION CHECK FAILED
ORDER_4701,REJECTED - POSITION CHECK FAILED
ORDER_5701,REJECTED - POSITION CHECK FAILED
ORDER_6271,REJECTED - POSITION CHECK FAILED
ORDER_6701,REJECTED - POSITION CHECK FAILED
ORDER_8271,REJECTED - POSITION CHECK FAILED
ORDER_8701,REJECTED - POSITION CHECK FAILED
ORDER_9701,REJECTED - POSITION CHECK FAILED
ORDER_10271,REJECTED - POSITION CHECK FAILED
ORDER_10701,REJECTED - POSITION CHECK FAILED
ORDER_1702,REJECTED - POSITION CHECK FAILED
ORDER_2272,REJECTED - POSITION CHECK FAILED
ORDER_2702,REJECTED - POSITION CHECK FAILED
ORDER_4272,REJECTED - POSITION CHECK FAILED
ORDER_5272,REJECTED - POSITION CHECK FAILED
ORDER_5702,REJECTED - POSITION CHECK FAILED
ORDER_6272,REJECTED - POSITION CHECK FAILED
ORDER_7702,REJECTED - POSITION CHECK FAILED
ORDER_8272,REJECTED - POSITION CHECK FAILED
ORDER_8702,REJECTED - POSITION CHECK FAILED
ORDER_9272,REJECTED - POSITION CHECK FAILED
ORDER_1273,REJECTED - POSITION CHECK FAILED
ORDER_2273,REJECTED - POSITION CHECK FAILED
ORDER_2703,REJECTED - POSITION CHECK FAILED
ORDER_3703,REJECTED - POSITION CHECK FAILED
ORDER_4703,REJECTED - POSITION CHECK FAILED
ORDER_5703,REJECTED - POSITION CHECK FAILED
ORDER_6703,REJECTED - POSITION CHECK FAILED
ORDER_7273,REJECTED - POSITION CHECK FAILED
ORDER_7703,REJECTED - POSITION CHECK FAILED
ORDER_9703,REJECTED - POSITION CHECK FAILED
ORDER_10273,REJECTED - POSITION CHECK FAILED
ORDER_1704,REJECTED - POSITION CHECK FAILED
ORDER_2704,REJECTED - POSITION CHECK FAILED
ORDER_3704,REJECTED - POSITION CHECK FAILED
ORDER_4274,REJECTED - POSITION CHECK FAILED
ORDER_4704,REJECTED - POSITION CHECK FAILED
ORDER_5274,REJECTED - POSITION CHECK FAILED
ORDER_5704,REJECTED - POSITION CHECK FAILED
ORDER_6704,REJECTED - POSITION CHECK FAILED
ORDER_7274,REJECTED - POSITION CHECK FAILED
ORDER_8274,REJECTED - POSITION CHECK FAILED
ORDER_8704,REJECTED - POSITION CHECK FAILED
ORDER_9274,REJECTED - POSITION CHECK FAILED
ORDER_1275,REJECTED - INVLALID LOT SIZE
ORDER_1705,REJECTED - POSITION CHECK FAILED
ORDER_2275,REJECTED - INVLALID LOT SIZE
ORDER_2705,REJECTED - POSITION CHECK FAILED
ORDER_3275,REJECTED - INVLALID LOT SIZE
ORDER_3705,REJECTED - POSITION CHECK FAILED
ORDER_4275,REJECTED - INVLALID LOT SIZE
ORDER_4705,REJECTED - POSITION CHECK FAILED
ORDER_5275,REJECTED - INVLALID LOT SIZE
ORDER_5705,REJECTED - POSITION CHECK FAILED
ORDER_6275,REJECTED - INVLALID LOT SIZE
ORDER_6705,REJECTED - POSITION CHECK FAILED
ORDER_7275,REJECTED - INVLALID LOT SIZE
ORDER_7705,REJECTED - POSITION CHECK FAILED
ORDER_8275,REJECTED - INVLALID LOT SIZE
ORDER_9275,REJECTED - INVLALID LOT SIZE
ORDER_9705,REJECTED - POSITION CHECK FAILED
ORDER_10275,REJECTED - INVLALID LOT SIZE
ORDER_10705,REJECTED - POSITION CHECK FAILED
ORDER_1706,REJECTED - POSITION CHECK FAILED
ORDER_2276,REJECTED - POSITION CHECK FAILED
ORDER_2706,REJECTED - POSITION CHECK FAILED
ORDER_3276,REJECTED - POSITION CHECK FAILED
ORDER_4706,REJECTED - POSITION CHECK FAILED
ORDER_7276,REJECTED - POSITION CHECK FAILED
ORDER_8276,REJECTED - POSITION CHECK FAILED
ORDER_9706,REJECTED - POSITION CHECK FAILED
ORDER_3277,REJECTED - POSITION CHECK FAILED
ORDER_4277,REJECTED - POSITION CHECK FAILED
ORDER_4707,REJECTED - POSITION CHECK FAILED
ORDER_6707,REJECTED - POSITION CHECK FAILED
ORDER_8277,REJECTED - POSITION CHECK FAILED
ORDER_9277,REJECTED - POSITION CHECK FAILED
ORDER_10707,REJECTED - POSITION CHECK FAILED
ORDER_3278,REJECTED - POSITION CHECK FAILED
ORDER_3708,REJECTED - POSITION CHECK FAILED
ORDER_4278,REJECTED - POSITION CHECK FAILED
ORDER_4708,REJECTED - POSITION CHECK FAILED
ORDER_5278,REJECTED - POSITION CHECK FAILED
ORDER_5708,REJECTED - POSITION CHECK FAILED
ORDER_6278,REJECTED - POSITION CHECK FAILED
ORDER_8278,REJECTED - POSITION CHECK FAILED
ORDER_8708,REJECTED - POSITION CHECK FAILED
ORDER_10278,REJECTED - POSITION CHECK FAILED
ORDER_2279,REJECTED - POSITION CHECK FAILED
ORDER_6709,REJECTED - POSITION CHECK FAILED
ORDER_7279,REJECTED - POSITION CHECK FAILED
ORDER_8279,REJECTED - POSITION CHECK FAILED
ORDER_8709,REJECTED - POSITION CHECK FAILED
ORDER_10279,REJECTED - POSITION CHECK FAILED
ORDER_3710,REJECTED - POSITION CHECK FAILED
ORDER_5710,REJECTED - POSITION CHECK FAILED
ORDER_1711,REJECTED - POSITION CHECK FAILED
ORDER_2711,REJECTED - POSITION CHECK FAILED
ORDER_5711,REJECTED - POSITION CHECK FAILED
ORDER_6281,REJECTED - POSITION CHECK FAILED
ORDER_6711,REJECTED - POSITION CHECK FAILED
ORDER_7711,REJECTED - POSITION CHECK FAILED
ORDER_9281,REJECTED - POSITION CHECK FAILED
ORDER_10281,REJECTED - POSITION CHECK FAILED
ORDER_10711,REJECTED - POSITION CHECK FAILED
ORDER_1712,REJECTED - POSITION CHECK FAILED
ORDER_2282,REJECTED - POSITION CHECK FAILED
ORDER_2712,REJECTED - POSITION CHECK FAILED
ORDER_3712,REJECTED - POSITION CHECK FAILED
ORDER_5282,REJECTED - POSITION CHECK FAILED
ORDER_5712,REJECTED - POSITION CHECK FAILED
ORDER_6712,REJECTED - POSITION CHECK FAILED
ORDER_7712,REJECTED - POSITION CHECK FAILED
ORDER_8712,REJECTED - POSITION CHECK FAILED
ORDER_10282,REJECTED - POSITION CHECK FAILED
ORDER_10712,REJECTED - POSITION CHECK FAILED
ORDER_1713,REJECTED - POSITION CHECK FAILED
ORDER_2283,REJECTED - POSITION CHECK FAILED
ORDER_5713,REJECTED - POSITION CHECK FAILED
ORDER_7283,REJECTED - POSITION CHECK FAILED
ORDER_9283,REJECTED - POSITION CHECK FAILED
ORDER_1284,REJECTED - POSITION CHECK FAILED
ORDER_1714,REJECTED - POSITION CHECK FAILED
ORDER_2714,REJECTED - POSITION CHECK FAILED
ORDER_3284,REJECTED - POSITION CHECK FAILED
ORDER_4714,REJECTED - POSITION CHECK FAILED
ORDER_5284,REJECTED - POSITION CHECK FAILED
ORDER_6284,REJECTED - POSITION CHECK FAILED
ORDER_7714,REJECTED - POSITION CHECK FAILED
ORDER_9284,REJECTED - POSITION CHECK FAILED
ORDER_10284,REJECTED - POSITION CHECK FAILED
ORDER_1285,REJECTED - POSITION CHECK FAILED
ORDER_1715,REJECTED - POSITION CHECK FAILED
ORDER_2285,REJECTED - POSITION CHECK FAILED
ORDER_3285,REJECTED - POSITION CHECK FAILED
ORDER_5285,REJECTED - POSITION CHECK FAILED
ORDER_5715,REJECTED - POSITION CHECK FAILED
ORDER_6285,REJECTED - POSITION CHECK FAILED
ORDER_6715,REJECTED - POSITION CHECK FAILED
ORDER_9285,REJECTED - POSITION CHECK FAILED
ORDER_10285,REJECTED - POSITION CHECK FAILED
ORDER_1286,REJECTED - POSITION CHECK FAILED
ORDER_2716,REJECTED - POSITION CHECK FAILED
ORDER_4286,REJECTED - POSITION CHECK FAILED
ORDER_7286,REJECTED - POSITION CHECK FAILED
ORDER_8286,REJECTED - POSITION CHECK FAILED
ORDER_8716,REJECTED - POSITION CHECK FAILED
ORDER_10286,REJECTED - POSITION CHECK FAILED
ORDER_1287,REJECTED - POSITION CHECK FAILED
ORDER_1717,REJECTED - POSITION CHECK FAILED
ORDER_2717,REJECTED - POSITION CHECK FAILED
ORDER_3287,REJECTED - POSITION CHECK FAILED
ORDER_4717,REJECTED - POSITION CHECK FAILED
ORDER_5717,REJECTED - POSITION CHECK FAILED
ORDER_7717,REJECTED - POSITION CHECK FAILED
ORDER_8287,REJECTED - POSITION CHECK FAILED
ORDER_1718,REJECTED - POSITION CHECK FAILED
ORDER_2718,REJECTED - POSITION CHECK FAILED
ORDER_6288,REJECTED - POSITION CHECK FAILED
ORDER_7718,REJECTED - POSITION CHECK FAILED
ORDER_8718,REJECTED - POSITION CHECK FAILED
ORDER_2719,REJECTED - POSITION CHECK FAILED
ORDER_4289,REJECTED - POSITION CHECK FAILED
ORDER_5289,REJECTED - POSITION CHECK FAILED
ORDER_5719,REJECTED - POSITION CHECK FAILED
ORDER_1720,REJECTED - POSITION CHECK FAILED
ORDER_2290,REJECTED - POSITION CHECK FAILED
ORDER_2720,REJECTED - POSITION CHECK FAILED
ORDER_3720,REJECTED - POSITION CHECK FAILED
ORDER_4290,REJECTED - POSITION CHECK FAILED
ORDER_4720,REJECTED - POSITION CHECK FAILED
ORDER_5720,REJECTED - POSITION CHECK FAILED
ORDER_6290,REJECTED - POSITION CHECK FAILED
ORDER_6720,REJECTED - POSITION CHECK FAILED
ORDER_7290,REJECTED - POSITION CHECK FAILED
ORDER_7720,REJECTED - POSITION CHECK FAILED
ORDER_8720,REJECTED - POSITION CHECK FAILED
ORDER_9720,REJECTED - POSITION CHECK FAILED
ORDER_10720,REJECTED - POSITION CHECK FAILED
ORDER_1291,REJECTED - POSITION CHECK FAILED
ORDER_2291,REJECTED - POSITION CHECK FAILED
ORDER_2721,REJECTED - POSITION CHECK FAILED
ORDER_3291,REJECTED - POSITION CHECK FAILED
ORDER_3721,REJECTED - POSITION CHECK FAILED
ORDER_4291,REJECTED - POSITION CHECK FAILED
ORDER_6291,REJECTED - POSITION CHECK FAILED
ORDER_7291,REJECTED - POSITION CHECK FAILED
ORDER_1722,REJECTED - POSITION CHECK FAILED
ORDER_2292,REJECTED - POSITION CHECK FAILED
ORDER_2722,REJECTED - POSITION CHECK FAILED
ORDER_3722,REJECTED - POSITION CHECK FAILED
ORDER_4722,REJECTED - POSITION CHECK FAILED
ORDER_7292,REJECTED - POSITION CHECK FAILED
ORDER_7722,REJECTED - POSITION CHECK FAILED
ORDER_10292,REJECTED - POSITION CHECK FAILED
ORDER_1293,REJECTED - POSITION CHECK FAILED
ORDER_4723,REJECTED - POSITION CHECK FAILED
ORDER_5723,REJECTED - POSITION CHECK FAILED
ORDER_8723,REJECTED - POSITION CHECK FAILED
ORDER_10723,REJECTED - POSITION CHECK FAILED
ORDER_1724,REJECTED - POSITION CHECK FAILED
ORDER_2294,REJECTED - POSITION CHECK FAILED
ORDER_2724,REJECTED - POSITION CHECK FAILED
ORDER_3724,REJECTED - POSITION CHECK FAILED
ORDER_5724,REJECTED - POSITION CHECK FAILED
ORDER_6294,REJECTED - POSITION CHECK FAILED
ORDER_6724,REJECTED - POSITION CHECK FAILED
ORDER_7294,REJECTED - POSITION CHECK FAILED
ORDER_7724,REJECTED - POSITION CHECK FAILED
ORDER_8294,REJECTED - POSITION CHECK FAILED
ORDER_9294,REJECTED - POSITION CHECK FAILED
ORDER_9724,REJECTED - POSITION CHECK FAILED
ORDER_10294,REJECTED - POSITION CHECK FAILED
ORDER_10724,REJECTED - POSITION CHECK FAILED
ORDER_1725,REJECTED - INVLALID LOT SIZE
ORDER_2725,REJECTED - INVLALID LOT SIZE
ORDER_3725,REJECTED - INVLALID LOT SIZE
ORDER_4725,REJECTED - INVLALID LOT SIZE
ORDER_5725,REJECTED - INVLALID LOT SIZE
ORDER_6295,REJECTED - POSITION CHECK FAILED
ORDER_6725,REJECTED - INVLALID LOT SIZE
ORDER_7725,REJECTED - INVLALID LOT SIZE
ORDER_8725,REJECTED - INVLALID LOT SIZE
ORDER_9725,REJECTED - INVLALID LOT SIZE
ORDER_10725,REJECTED - INVLALID LOT SIZE
ORDER_1726,REJECTED - POSITION CHECK FAILED
ORDER_2296,REJECTED - POSITION CHECK FAILED
ORDER_2726,REJECTED - POSITION CHECK FAILED
ORDER_3726,REJECTED - POSITION CHECK FAILED
ORDER_5296,REJECTED - POSITION CHECK FAILED
ORDER_5726,REJECTED - POSITION CHECK FAILED
ORDER_6726,REJECTED - POSITION CHECK FAILED
ORDER_7726,REJECTED - POSITION CHECK FAILED
ORDER_9726,REJECTED - POSITION CHECK FAILED
ORDER_10296,REJECTED - POSITION CHECK FAILED
ORDER_10726,REJECTED - POSITION CHECK FAILED
ORDER_2297,REJECTED - POSITION CHECK FAILED
ORDER_3297,REJECTED - POSITION CHECK FAILED
ORDER_4297,REJECTED - POSITION CHECK FAILED
ORDER_5297,REJECTED - POSITION CHECK FAILED
ORDER_5727,REJECTED - POSITION CHECK FAILED
ORDER_7297,REJECTED - POSITION CHECK FAILED
ORDER_7727,REJECTED - POSITION CHECK FAILED
ORDER_8727,REJECTED - POSITION CHECK FAILED
ORDER_10297,REJECTED - POSITION CHECK FAILED
ORDER_10727,REJECTED - POSITION CHECK FAILED
ORDER_3298,REJECTED - POSITION CHECK FAILED
ORDER_6728,REJECTED - POSITION CHECK FAILED
ORDER_9728,REJECTED - POSITION CHECK FAILED
ORDER_10728,REJECTED - POSITION CHECK FAILED
ORDER_2729,REJECTED - POSITION CHECK FAILED
ORDER_3729,REJECTED - POSITION CHECK FAILED
ORDER_6729,REJECTED - POSITION CHECK FAILED
ORDER_7299,REJECTED - POSITION CHECK FAILED
ORDER_7729,REJECTED - POSITION CHECK FAILED
ORDER_8729,REJECTED - POSITION CHECK FAILED
ORDER_10729,REJECTED - POSITION CHECK FAILED
ORDER_1300,REJECTED - INVLALID LOT SIZE
ORDER_1730,REJECTED - POSITION CHECK FAILED
ORDER_2300,REJECTED - INVLALID LOT SIZE
ORDER_3300,REJECTED - INVLALID LOT SIZE
ORDER_3730,REJECTED - POSITION CHECK FAILED
ORDER_4300,REJECTED - INVLALID LOT SIZE
ORDER_4730,REJECTED - POSITION CHECK FAILED
ORDER_5300,REJECTED - INVLALID LOT SIZE
ORDER_5730,REJECTED - POSITION CHECK FAILED
ORDER_6300,REJECTED - INVLALID LOT SIZE
ORDER_6730,REJECTED - POSITION CHECK FAILED
ORDER_7300,REJECTED - INVLALID LOT SIZE
ORDER_8300,REJECTED - INVLALID LOT SIZE
